Group	Tools	Tools_Values
percent1	EdgeR	140
percent1	EdgeR	258
percent1	EdgeR	197
percent1	EdgeR	127
percent1	EdgeR	203
percent1	EdgeR	148
percent1	EdgeR	313
percent1	EdgeR	130
percent1	EdgeR	125
percent1	EdgeR	239
percent1	EdgeR	200
percent1	EdgeR	117
percent1	EdgeR	157
percent1	EdgeR	125
percent1	EdgeR	188
percent1	EdgeR	207
percent1	EdgeR	292
percent1	EdgeR	118
percent1	EdgeR	120
percent1	EdgeR	248
percent1	EdgeR	111
percent1	EdgeR	155
percent1	EdgeR	124
percent1	EdgeR	120
percent1	EdgeR	230
percent1	EdgeR	301
percent1	EdgeR	186
percent1	EdgeR	193
percent1	EdgeR	116
percent1	EdgeR	121
percent1	EdgeR	202
percent1	EdgeR	113
percent1	EdgeR	218
percent1	EdgeR	150
percent1	EdgeR	123
percent1	EdgeR	178
percent1	EdgeR	207
percent1	EdgeR	179
percent1	EdgeR	117
percent1	EdgeR	194
percent1	EdgeR	153
percent1	EdgeR	212
percent1	EdgeR	166
percent1	EdgeR	184
percent1	EdgeR	172
percent1	EdgeR	149
percent1	EdgeR	121
percent1	EdgeR	250
percent1	EdgeR	158
percent1	EdgeR	150
percent1	EdgeR	120
percent1	EdgeR	120
percent1	EdgeR	168
percent1	EdgeR	174
percent1	EdgeR	109
percent1	EdgeR	164
percent1	EdgeR	170
percent1	EdgeR	167
percent1	EdgeR	216
percent0.05	DESeq2	8
percent0.05	DESeq2	7
percent0.05	DESeq2	6
percent0.05	DESeq2	3
percent0.05	DESeq2	6
percent0.05	DESeq2	6
percent0.05	DESeq2	7
percent0.05	DESeq2	12
percent0.05	DESeq2	3
percent0.05	DESeq2	7
percent0.05	DESeq2	8
percent0.05	DESeq2	8
percent0.05	DESeq2	10
percent0.05	DESeq2	5
percent0.05	DESeq2	7
percent0.05	DESeq2	6
percent0.05	DESeq2	9
percent0.05	DESeq2	7
percent0.05	DESeq2	4
percent0.05	DESeq2	6
percent0.05	DESeq2	10
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	7
percent0.05	DESeq2	3
percent0.05	DESeq2	7
percent0.05	DESeq2	7
percent0.05	DESeq2	7
percent0.05	DESeq2	9
percent0.05	DESeq2	6
percent0.05	DESeq2	6
percent0.05	DESeq2	3
percent0.05	DESeq2	7
percent0.05	DESeq2	7
percent0.05	DESeq2	4
percent0.05	DESeq2	7
percent0.05	DESeq2	3
percent0.05	DESeq2	5
percent0.05	DESeq2	4
percent0.05	DESeq2	5
percent0.05	DESeq2	7
percent0.05	DESeq2	4
percent0.05	DESeq2	9
percent0.05	DESeq2	5
percent0.05	DESeq2	5
percent0.05	DESeq2	4
percent0.05	DESeq2	9
percent0.05	DESeq2	6
percent0.05	DESeq2	8
percent0.05	DESeq2	8
percent0.05	DESeq2	6
percent0.05	DESeq2	8
percent0.05	DESeq2	7
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	10
percent0.05	DESeq2	6
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	8
percent0.05	DESeq2	7
percent0.05	DESeq2	4
percent0.05	DESeq2	8
percent0.05	DESeq2	8
percent0.05	DESeq2	9
percent0.05	DESeq2	9
percent0.05	DESeq2	7
percent0.05	DESeq2	7
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	7
percent0.05	DESeq2	12
percent0.05	DESeq2	5
percent0.05	DESeq2	4
percent0.05	DESeq2	7
percent0.05	DESeq2	7
percent0.05	DESeq2	5
percent0.05	DESeq2	9
percent0.05	DESeq2	7
percent0.05	DESeq2	6
percent0.05	DESeq2	6
percent0.05	DESeq2	4
percent0.05	DESeq2	5
percent0.05	DESeq2	8
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	7
percent0.05	DESeq2	5
percent0.05	DESeq2	6
percent0.05	DESeq2	9
percent0.05	DESeq2	5
percent0.05	DESeq2	6
percent0.05	DESeq2	5
percent0.05	DESeq2	12
percent0.05	DESeq2	8
percent0.05	DESeq2	9
percent0.05	DESeq2	4
percent0.05	DESeq2	5
percent0.05	DESeq2	4
percent0.05	DESeq2	5
percent0.10	DESeq2	16
percent0.10	DESeq2	12
percent0.10	DESeq2	13
percent0.10	DESeq2	14
percent0.10	DESeq2	13
percent0.10	DESeq2	10
percent0.10	DESeq2	14
percent0.10	DESeq2	23
percent0.10	DESeq2	10
percent0.10	DESeq2	12
percent0.10	DESeq2	12
percent0.10	DESeq2	11
percent0.10	DESeq2	16
percent0.10	DESeq2	17
percent0.10	DESeq2	9
percent0.10	DESeq2	12
percent0.10	DESeq2	16
percent0.10	DESeq2	12
percent0.10	DESeq2	13
percent0.10	DESeq2	9
percent0.10	DESeq2	14
percent0.10	DESeq2	12
percent0.10	DESeq2	14
percent0.10	DESeq2	15
percent0.10	DESeq2	12
percent0.10	DESeq2	20
percent0.10	DESeq2	16
percent0.10	DESeq2	12
percent0.10	DESeq2	20
percent0.10	DESeq2	15
percent0.10	DESeq2	8
percent0.10	DESeq2	13
percent0.10	DESeq2	16
percent0.10	DESeq2	14
percent0.10	DESeq2	13
percent0.10	DESeq2	12
percent0.10	DESeq2	12
percent0.10	DESeq2	13
percent0.10	DESeq2	12
percent0.10	DESeq2	13
percent0.10	DESeq2	13
percent0.10	DESeq2	13
percent0.10	DESeq2	19
percent0.10	DESeq2	8
percent0.10	DESeq2	10
percent0.10	DESeq2	12
percent0.10	DESeq2	18
percent0.10	DESeq2	15
percent0.10	DESeq2	16
percent0.10	DESeq2	14
percent0.10	DESeq2	11
percent0.10	DESeq2	10
percent0.10	DESeq2	11
percent0.10	DESeq2	11
percent0.10	DESeq2	14
percent0.10	DESeq2	14
percent0.10	DESeq2	10
percent0.10	DESeq2	13
percent0.10	DESeq2	15
percent0.10	DESeq2	16
percent0.10	DESeq2	12
percent0.10	DESeq2	10
percent0.10	DESeq2	14
percent0.10	DESeq2	13
percent0.10	DESeq2	14
percent0.10	DESeq2	15
percent0.10	DESeq2	13
percent0.10	DESeq2	16
percent0.10	DESeq2	12
percent0.10	DESeq2	9
percent0.10	DESeq2	15
percent0.10	DESeq2	23
percent0.10	DESeq2	10
percent0.10	DESeq2	9
percent0.10	DESeq2	16
percent0.10	DESeq2	15
percent0.10	DESeq2	9
percent0.10	DESeq2	19
percent0.10	DESeq2	13
percent0.10	DESeq2	15
percent0.10	DESeq2	13
percent0.10	DESeq2	10
percent0.10	DESeq2	9
percent0.10	DESeq2	15
percent0.10	DESeq2	12
percent0.10	DESeq2	10
percent0.10	DESeq2	16
percent0.10	DESeq2	11
percent0.10	DESeq2	12
percent0.10	DESeq2	12
percent0.10	DESeq2	13
percent0.10	DESeq2	12
percent0.10	DESeq2	9
percent0.10	DESeq2	19
percent0.10	DESeq2	11
percent0.10	DESeq2	14
percent0.10	DESeq2	9
percent0.10	DESeq2	14
percent0.10	DESeq2	11
percent0.10	DESeq2	14
percent0.15	DESeq2	23
percent0.15	DESeq2	16
percent0.15	DESeq2	17
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	14
percent0.15	DESeq2	19
percent0.15	DESeq2	27
percent0.15	DESeq2	17
percent0.15	DESeq2	17
percent0.15	DESeq2	14
percent0.15	DESeq2	19
percent0.15	DESeq2	27
percent0.15	DESeq2	24
percent0.15	DESeq2	16
percent0.15	DESeq2	22
percent0.15	DESeq2	24
percent0.15	DESeq2	18
percent0.15	DESeq2	16
percent0.15	DESeq2	12
percent0.15	DESeq2	17
percent0.15	DESeq2	15
percent0.15	DESeq2	21
percent0.15	DESeq2	17
percent0.15	DESeq2	18
percent0.15	DESeq2	29
percent0.15	DESeq2	24
percent0.15	DESeq2	18
percent0.15	DESeq2	23
percent0.15	DESeq2	27
percent0.15	DESeq2	13
percent0.15	DESeq2	18
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	23
percent0.15	DESeq2	18
percent0.15	DESeq2	19
percent0.15	DESeq2	20
percent0.15	DESeq2	22
percent0.15	DESeq2	19
percent0.15	DESeq2	20
percent0.15	DESeq2	20
percent0.15	DESeq2	24
percent0.15	DESeq2	15
percent0.15	DESeq2	15
percent0.15	DESeq2	24
percent0.15	DESeq2	22
percent0.15	DESeq2	22
percent0.15	DESeq2	24
percent0.15	DESeq2	20
percent0.15	DESeq2	19
percent0.15	DESeq2	18
percent0.15	DESeq2	23
percent0.15	DESeq2	17
percent0.15	DESeq2	21
percent0.15	DESeq2	19
percent0.15	DESeq2	13
percent0.15	DESeq2	20
percent0.15	DESeq2	19
percent0.15	DESeq2	22
percent0.15	DESeq2	20
percent0.15	DESeq2	14
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	21
percent0.15	DESeq2	22
percent0.15	DESeq2	26
percent0.15	DESeq2	20
percent0.15	DESeq2	13
percent0.15	DESeq2	21
percent0.15	DESeq2	29
percent0.15	DESeq2	14
percent0.15	DESeq2	21
percent0.15	DESeq2	23
percent0.15	DESeq2	25
percent0.15	DESeq2	14
percent0.15	DESeq2	30
percent0.15	DESeq2	15
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	19
percent0.15	DESeq2	17
percent0.15	DESeq2	23
percent0.15	DESeq2	17
percent0.15	DESeq2	19
percent0.15	DESeq2	25
percent0.15	DESeq2	19
percent0.15	DESeq2	16
percent0.15	DESeq2	22
percent0.15	DESeq2	15
percent0.15	DESeq2	17
percent0.15	DESeq2	16
percent0.15	DESeq2	25
percent0.15	DESeq2	18
percent0.15	DESeq2	18
percent0.15	DESeq2	18
percent0.15	DESeq2	19
percent0.15	DESeq2	16
percent0.15	DESeq2	17
percent0.25	DESeq2	38
percent0.25	DESeq2	32
percent0.25	DESeq2	31
percent0.25	DESeq2	33
percent0.25	DESeq2	34
percent0.25	DESeq2	20
percent0.25	DESeq2	36
percent0.25	DESeq2	38
percent0.25	DESeq2	26
percent0.25	DESeq2	26
percent0.25	DESeq2	32
percent0.25	DESeq2	31
percent0.25	DESeq2	42
percent0.25	DESeq2	40
percent0.25	DESeq2	30
percent0.25	DESeq2	29
percent0.25	DESeq2	41
percent0.25	DESeq2	26
percent0.25	DESeq2	31
percent0.25	DESeq2	22
percent0.25	DESeq2	36
percent0.25	DESeq2	31
percent0.25	DESeq2	35
percent0.25	DESeq2	33
percent0.25	DESeq2	31
percent0.25	DESeq2	38
percent0.25	DESeq2	32
percent0.25	DESeq2	30
percent0.25	DESeq2	34
percent0.25	DESeq2	39
percent0.25	DESeq2	23
percent0.25	DESeq2	30
percent0.25	DESeq2	30
percent0.25	DESeq2	31
percent0.25	DESeq2	38
percent0.25	DESeq2	26
percent0.25	DESeq2	34
percent0.25	DESeq2	33
percent0.25	DESeq2	36
percent0.25	DESeq2	33
percent0.25	DESeq2	32
percent0.25	DESeq2	37
percent0.25	DESeq2	40
percent0.25	DESeq2	29
percent0.25	DESeq2	28
percent0.25	DESeq2	38
percent0.25	DESeq2	30
percent0.25	DESeq2	47
percent0.25	DESeq2	36
percent0.25	DESeq2	27
percent0.25	DESeq2	32
percent0.25	DESeq2	28
percent0.25	DESeq2	29
percent0.25	DESeq2	23
percent0.25	DESeq2	33
percent0.25	DESeq2	33
percent0.25	DESeq2	30
percent0.25	DESeq2	32
percent0.25	DESeq2	30
percent0.25	DESeq2	30
percent0.25	DESeq2	31
percent0.25	DESeq2	36
percent0.25	DESeq2	31
percent0.25	DESeq2	28
percent0.25	DESeq2	35
percent0.25	DESeq2	33
percent0.25	DESeq2	37
percent0.25	DESeq2	40
percent0.25	DESeq2	27
percent0.25	DESeq2	26
percent0.25	DESeq2	33
percent0.25	DESeq2	41
percent0.25	DESeq2	24
percent0.25	DESeq2	34
percent0.25	DESeq2	39
percent0.25	DESeq2	38
percent0.25	DESeq2	26
percent0.25	DESeq2	47
percent0.25	DESeq2	28
percent0.25	DESeq2	28
percent0.25	DESeq2	35
percent0.25	DESeq2	31
percent0.25	DESeq2	30
percent0.25	DESeq2	38
percent0.25	DESeq2	29
percent0.25	DESeq2	36
percent0.25	DESeq2	40
percent0.25	DESeq2	32
percent0.25	DESeq2	27
percent0.25	DESeq2	37
percent0.25	DESeq2	28
percent0.25	DESeq2	27
percent0.25	DESeq2	31
percent0.25	DESeq2	40
percent0.25	DESeq2	33
percent0.25	DESeq2	32
percent0.25	DESeq2	33
percent0.25	DESeq2	34
percent0.25	DESeq2	25
percent0.25	DESeq2	25
percent0.50	DESeq2	66
percent0.50	DESeq2	60
percent0.50	DESeq2	62
percent0.50	DESeq2	58
percent0.50	DESeq2	65
percent0.50	DESeq2	54
percent0.50	DESeq2	68
percent0.50	DESeq2	64
percent0.50	DESeq2	55
percent0.50	DESeq2	64
percent0.50	DESeq2	56
percent0.50	DESeq2	63
percent0.50	DESeq2	74
percent0.50	DESeq2	68
percent0.50	DESeq2	62
percent0.50	DESeq2	60
percent0.50	DESeq2	69
percent0.50	DESeq2	68
percent0.50	DESeq2	71
percent0.50	DESeq2	57
percent0.50	DESeq2	78
percent0.50	DESeq2	59
percent0.50	DESeq2	69
percent0.50	DESeq2	55
percent0.50	DESeq2	67
percent0.50	DESeq2	84
percent0.50	DESeq2	71
percent0.50	DESeq2	90
percent0.50	DESeq2	57
percent0.50	DESeq2	72
percent0.50	DESeq2	64
percent0.50	DESeq2	60
percent0.50	DESeq2	61
percent0.50	DESeq2	61
percent0.50	DESeq2	75
percent0.50	DESeq2	57
percent0.50	DESeq2	71
percent0.50	DESeq2	59
percent0.50	DESeq2	79
percent0.50	DESeq2	69
percent0.50	DESeq2	67
percent0.50	DESeq2	64
percent0.50	DESeq2	69
percent0.50	DESeq2	65
percent0.50	DESeq2	56
percent0.50	DESeq2	73
percent0.50	DESeq2	66
percent0.50	DESeq2	130
percent0.50	DESeq2	69
percent0.50	DESeq2	66
percent0.50	DESeq2	63
percent0.50	DESeq2	87
percent0.50	DESeq2	58
percent0.50	DESeq2	58
percent0.50	DESeq2	59
percent0.50	DESeq2	70
percent0.50	DESeq2	68
percent0.50	DESeq2	62
percent0.50	DESeq2	52
percent0.50	DESeq2	61
percent0.50	DESeq2	54
percent0.50	DESeq2	65
percent0.50	DESeq2	65
percent0.50	DESeq2	60
percent0.50	DESeq2	61
percent0.50	DESeq2	67
percent0.50	DESeq2	78
percent0.50	DESeq2	73
percent0.50	DESeq2	66
percent0.50	DESeq2	54
percent0.50	DESeq2	66
percent0.50	DESeq2	80
percent0.50	DESeq2	52
percent0.50	DESeq2	75
percent0.50	DESeq2	77
percent0.50	DESeq2	67
percent0.50	DESeq2	53
percent0.50	DESeq2	98
percent0.50	DESeq2	66
percent0.50	DESeq2	55
percent0.50	DESeq2	61
percent0.50	DESeq2	65
percent0.50	DESeq2	62
percent0.50	DESeq2	64
percent0.50	DESeq2	62
percent0.50	DESeq2	67
percent0.50	DESeq2	66
percent0.50	DESeq2	64
percent0.50	DESeq2	58
percent0.50	DESeq2	89
percent0.50	DESeq2	59
percent0.50	DESeq2	55
percent0.50	DESeq2	52
percent0.50	DESeq2	75
percent0.50	DESeq2	65
percent0.50	DESeq2	56
percent0.50	DESeq2	70
percent0.50	DESeq2	65
percent0.50	DESeq2	52
percent0.50	DESeq2	68
percent1	DESeq2	174
percent1	DESeq2	157
percent1	DESeq2	119
percent1	DESeq2	145
percent1	DESeq2	180
percent1	DESeq2	229
percent1	DESeq2	145
percent1	DESeq2	243
percent1	DESeq2	132
percent1	DESeq2	173
percent1	DESeq2	185
percent1	DESeq2	115
percent1	DESeq2	143
percent1	DESeq2	179
percent1	DESeq2	186
percent1	DESeq2	167
percent1	DESeq2	251
percent1	DESeq2	127
percent1	DESeq2	186
percent1	DESeq2	159
percent1	DESeq2	138
percent1	DESeq2	152
percent1	DESeq2	174
percent1	DESeq2	142
percent1	DESeq2	301
percent1	DESeq2	231
percent1	DESeq2	157
percent1	DESeq2	201
percent1	DESeq2	194
percent1	DESeq2	275
percent1	DESeq2	118
percent1	DESeq2	114
percent1	DESeq2	155
percent1	DESeq2	122
percent1	DESeq2	214
percent1	DESeq2	175
percent1	DESeq2	304
percent1	DESeq2	164
percent1	DESeq2	198
percent1	DESeq2	212
percent1	DESeq2	143
percent1	DESeq2	132
percent1	DESeq2	237
percent1	DESeq2	197
percent1	DESeq2	127
percent1	DESeq2	176
percent1	DESeq2	142
percent1	DESeq2	312
percent1	DESeq2	126
percent1	DESeq2	124
percent1	DESeq2	239
percent1	DESeq2	199
percent1	DESeq2	117
percent1	DESeq2	157
percent1	DESeq2	125
percent1	DESeq2	182
percent1	DESeq2	205
percent1	DESeq2	291
percent1	DESeq2	118
percent1	DESeq2	120
percent1	DESeq2	245
percent1	DESeq2	111
percent1	DESeq2	142
percent1	DESeq2	124
percent1	DESeq2	120
percent1	DESeq2	211
percent1	DESeq2	294
percent1	DESeq2	182
percent1	DESeq2	193
percent1	DESeq2	115
percent1	DESeq2	121
percent1	DESeq2	200
percent1	DESeq2	113
percent1	DESeq2	217
percent1	DESeq2	150
percent1	DESeq2	123
percent1	DESeq2	178
percent1	DESeq2	206
percent1	DESeq2	176
percent1	DESeq2	111
percent1	DESeq2	161
percent1	DESeq2	167
percent1	DESeq2	213
percent1	DESeq2	149
percent1	DESeq2	183
percent1	DESeq2	165
percent1	DESeq2	141
percent1	DESeq2	121
percent1	DESeq2	250
percent1	DESeq2	155
percent1	DESeq2	143
percent1	DESeq2	118
percent1	DESeq2	120
percent1	DESeq2	168
percent1	DESeq2	174
percent1	DESeq2	109
percent1	DESeq2	156
percent1	DESeq2	172
percent1	DESeq2	167
percent1	DESeq2	205
percent0.05	ALDEx2	8
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	3
percent0.05	ALDEx2	6
percent0.05	ALDEx2	6
percent0.05	ALDEx2	7
percent0.05	ALDEx2	12
percent0.05	ALDEx2	3
percent0.05	ALDEx2	7
percent0.05	ALDEx2	8
percent0.05	ALDEx2	8
percent0.05	ALDEx2	10
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	4
percent0.05	ALDEx2	6
percent0.05	ALDEx2	10
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	3
percent0.05	ALDEx2	7
percent0.05	ALDEx2	7
percent0.05	ALDEx2	7
percent0.05	ALDEx2	9
percent0.05	ALDEx2	6
percent0.05	ALDEx2	6
percent0.05	ALDEx2	3
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	4
percent0.05	ALDEx2	7
percent0.05	ALDEx2	3
percent0.05	ALDEx2	5
percent0.05	ALDEx2	4
percent0.05	ALDEx2	4
percent0.05	ALDEx2	7
percent0.05	ALDEx2	4
percent0.05	ALDEx2	8
percent0.05	ALDEx2	5
percent0.05	ALDEx2	5
percent0.05	ALDEx2	4
percent0.05	ALDEx2	9
percent0.05	ALDEx2	6
percent0.05	ALDEx2	8
percent0.05	ALDEx2	8
percent0.05	ALDEx2	6
percent0.05	ALDEx2	8
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	10
percent0.05	ALDEx2	5
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	8
percent0.05	ALDEx2	7
percent0.05	ALDEx2	4
percent0.05	ALDEx2	8
percent0.05	ALDEx2	8
percent0.05	ALDEx2	9
percent0.05	ALDEx2	9
percent0.05	ALDEx2	7
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	11
percent0.05	ALDEx2	5
percent0.05	ALDEx2	4
percent0.05	ALDEx2	7
percent0.05	ALDEx2	7
percent0.05	ALDEx2	5
percent0.05	ALDEx2	9
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	4
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	7
percent0.05	ALDEx2	5
percent0.05	ALDEx2	6
percent0.05	ALDEx2	9
percent0.05	ALDEx2	5
percent0.05	ALDEx2	6
percent0.05	ALDEx2	5
percent0.05	ALDEx2	12
percent0.05	ALDEx2	8
percent0.05	ALDEx2	9
percent0.05	ALDEx2	4
percent0.05	ALDEx2	5
percent0.05	ALDEx2	4
percent0.05	ALDEx2	5
percent0.10	ALDEx2	16
percent0.10	ALDEx2	12
percent0.10	ALDEx2	13
percent0.10	ALDEx2	14
percent0.10	ALDEx2	13
percent0.10	ALDEx2	10
percent0.10	ALDEx2	14
percent0.10	ALDEx2	22
percent0.10	ALDEx2	10
percent0.10	ALDEx2	12
percent0.10	ALDEx2	12
percent0.10	ALDEx2	11
percent0.10	ALDEx2	16
percent0.10	ALDEx2	17
percent0.10	ALDEx2	9
percent0.10	ALDEx2	12
percent0.10	ALDEx2	10
percent0.10	ALDEx2	12
percent0.10	ALDEx2	13
percent0.10	ALDEx2	9
percent0.10	ALDEx2	14
percent0.10	ALDEx2	12
percent0.10	ALDEx2	14
percent0.10	ALDEx2	15
percent0.10	ALDEx2	12
percent0.10	ALDEx2	20
percent0.10	ALDEx2	16
percent0.10	ALDEx2	12
percent0.10	ALDEx2	20
percent0.10	ALDEx2	15
percent0.10	ALDEx2	8
percent0.10	ALDEx2	13
percent0.10	ALDEx2	16
percent0.10	ALDEx2	13
percent0.10	ALDEx2	12
percent0.10	ALDEx2	12
percent0.10	ALDEx2	12
percent0.10	ALDEx2	13
percent0.10	ALDEx2	12
percent0.10	ALDEx2	11
percent0.10	ALDEx2	13
percent0.10	ALDEx2	13
percent0.10	ALDEx2	18
percent0.10	ALDEx2	8
percent0.10	ALDEx2	10
percent0.10	ALDEx2	12
percent0.10	ALDEx2	18
percent0.10	ALDEx2	15
percent0.10	ALDEx2	16
percent0.10	ALDEx2	14
percent0.10	ALDEx2	11
percent0.10	ALDEx2	10
percent0.10	ALDEx2	11
percent0.10	ALDEx2	11
percent0.10	ALDEx2	14
percent0.10	ALDEx2	14
percent0.10	ALDEx2	9
percent0.10	ALDEx2	13
percent0.10	ALDEx2	15
percent0.10	ALDEx2	15
percent0.10	ALDEx2	12
percent0.10	ALDEx2	10
percent0.10	ALDEx2	14
percent0.10	ALDEx2	13
percent0.10	ALDEx2	14
percent0.10	ALDEx2	15
percent0.10	ALDEx2	13
percent0.10	ALDEx2	16
percent0.10	ALDEx2	12
percent0.10	ALDEx2	9
percent0.10	ALDEx2	15
percent0.10	ALDEx2	21
percent0.10	ALDEx2	10
percent0.10	ALDEx2	9
percent0.10	ALDEx2	16
percent0.10	ALDEx2	14
percent0.10	ALDEx2	9
percent0.10	ALDEx2	19
percent0.10	ALDEx2	13
percent0.10	ALDEx2	15
percent0.10	ALDEx2	13
percent0.10	ALDEx2	10
percent0.10	ALDEx2	9
percent0.10	ALDEx2	14
percent0.10	ALDEx2	12
percent0.10	ALDEx2	10
percent0.10	ALDEx2	16
percent0.10	ALDEx2	11
percent0.10	ALDEx2	12
percent0.10	ALDEx2	12
percent0.10	ALDEx2	13
percent0.10	ALDEx2	12
percent0.10	ALDEx2	9
percent0.10	ALDEx2	19
percent0.10	ALDEx2	11
percent0.10	ALDEx2	14
percent0.10	ALDEx2	8
percent0.10	ALDEx2	14
percent0.10	ALDEx2	11
percent0.10	ALDEx2	14
percent0.15	ALDEx2	23
percent0.15	ALDEx2	16
percent0.15	ALDEx2	17
percent0.15	ALDEx2	19
percent0.15	ALDEx2	19
percent0.15	ALDEx2	14
percent0.15	ALDEx2	19
percent0.15	ALDEx2	26
percent0.15	ALDEx2	17
percent0.15	ALDEx2	17
percent0.15	ALDEx2	14
percent0.15	ALDEx2	19
percent0.15	ALDEx2	27
percent0.15	ALDEx2	24
percent0.15	ALDEx2	16
percent0.15	ALDEx2	22
percent0.15	ALDEx2	17
percent0.15	ALDEx2	18
percent0.15	ALDEx2	16
percent0.15	ALDEx2	12
percent0.15	ALDEx2	17
percent0.15	ALDEx2	15
percent0.15	ALDEx2	21
percent0.15	ALDEx2	17
percent0.15	ALDEx2	18
percent0.15	ALDEx2	29
percent0.15	ALDEx2	24
percent0.15	ALDEx2	18
percent0.15	ALDEx2	23
percent0.15	ALDEx2	26
percent0.15	ALDEx2	14
percent0.15	ALDEx2	18
percent0.15	ALDEx2	19
percent0.15	ALDEx2	18
percent0.15	ALDEx2	22
percent0.15	ALDEx2	18
percent0.15	ALDEx2	18
percent0.15	ALDEx2	20
percent0.15	ALDEx2	22
percent0.15	ALDEx2	17
percent0.15	ALDEx2	20
percent0.15	ALDEx2	20
percent0.15	ALDEx2	23
percent0.15	ALDEx2	15
percent0.15	ALDEx2	15
percent0.15	ALDEx2	24
percent0.15	ALDEx2	22
percent0.15	ALDEx2	22
percent0.15	ALDEx2	24
percent0.15	ALDEx2	20
percent0.15	ALDEx2	18
percent0.15	ALDEx2	17
percent0.15	ALDEx2	23
percent0.15	ALDEx2	17
percent0.15	ALDEx2	21
percent0.15	ALDEx2	18
percent0.15	ALDEx2	12
percent0.15	ALDEx2	20
percent0.15	ALDEx2	19
percent0.15	ALDEx2	21
percent0.15	ALDEx2	20
percent0.15	ALDEx2	14
percent0.15	ALDEx2	19
percent0.15	ALDEx2	19
percent0.15	ALDEx2	19
percent0.15	ALDEx2	21
percent0.15	ALDEx2	22
percent0.15	ALDEx2	26
percent0.15	ALDEx2	20
percent0.15	ALDEx2	13
percent0.15	ALDEx2	21
percent0.15	ALDEx2	27
percent0.15	ALDEx2	14
percent0.15	ALDEx2	20
percent0.15	ALDEx2	23
percent0.15	ALDEx2	24
percent0.15	ALDEx2	14
percent0.15	ALDEx2	30
percent0.15	ALDEx2	15
percent0.15	ALDEx2	19
percent0.15	ALDEx2	19
percent0.15	ALDEx2	19
percent0.15	ALDEx2	17
percent0.15	ALDEx2	21
percent0.15	ALDEx2	17
percent0.15	ALDEx2	18
percent0.15	ALDEx2	24
percent0.15	ALDEx2	19
percent0.15	ALDEx2	16
percent0.15	ALDEx2	22
percent0.15	ALDEx2	15
percent0.15	ALDEx2	17
percent0.15	ALDEx2	15
percent0.15	ALDEx2	25
percent0.15	ALDEx2	18
percent0.15	ALDEx2	18
percent0.15	ALDEx2	17
percent0.15	ALDEx2	19
percent0.15	ALDEx2	16
percent0.15	ALDEx2	17
percent0.25	ALDEx2	38
percent0.25	ALDEx2	31
percent0.25	ALDEx2	31
percent0.25	ALDEx2	32
percent0.25	ALDEx2	34
percent0.25	ALDEx2	20
percent0.25	ALDEx2	36
percent0.25	ALDEx2	37
percent0.25	ALDEx2	26
percent0.25	ALDEx2	26
percent0.25	ALDEx2	32
percent0.25	ALDEx2	31
percent0.25	ALDEx2	42
percent0.25	ALDEx2	40
percent0.25	ALDEx2	30
percent0.25	ALDEx2	28
percent0.25	ALDEx2	30
percent0.25	ALDEx2	26
percent0.25	ALDEx2	31
percent0.25	ALDEx2	22
percent0.25	ALDEx2	35
percent0.25	ALDEx2	31
percent0.25	ALDEx2	35
percent0.25	ALDEx2	33
percent0.25	ALDEx2	31
percent0.25	ALDEx2	38
percent0.25	ALDEx2	32
percent0.25	ALDEx2	30
percent0.25	ALDEx2	34
percent0.25	ALDEx2	37
percent0.25	ALDEx2	23
percent0.25	ALDEx2	30
percent0.25	ALDEx2	30
percent0.25	ALDEx2	30
percent0.25	ALDEx2	37
percent0.25	ALDEx2	26
percent0.25	ALDEx2	33
percent0.25	ALDEx2	33
